00:00:35.556,-66,13
00:00:35.638,-68,32
00:00:35.692,-64,9
00:00:35.716,-76,30
00:00:35.738,-60,1
00:00:35.783,-73,16
00:00:35.807,-66,13
00:00:35.840,-75,22
00:00:35.874,-70,25
00:00:35.923,-72,5
00:00:35.962,-62,2
00:00:35.985,-73,14
00:00:36.005,-66,13
00:00:36.041,-74,4
00:00:36.086,-66,3
00:00:36.111,-70,28
00:00:36.138,-72,16
00:00:36.164,-75,21
00:00:36.186,-67,33
00:00:36.235,-70,36
00:00:36.277,-59,0
00:00:36.297,-74,16
00:00:36.320,-71,15
00:00:36.341,-73,23
00:00:36.372,-67,35
00:00:36.401,-74,22
00:00:36.424,-69,15
00:00:36.452,-66,4
00:00:36.484,-58,0
00:00:36.506,-67,14
00:00:36.529,-70,24
00:00:36.559,-67,18
00:00:36.608,-71,36
00:00:36.646,-74,30
00:00:36.686,-61,2
00:00:36.708,-78,29
00:00:36.738,-66,32
00:00:36.760,-78,29
00:00:36.783,-69,8
00:00:36.812,-71,7
00:00:36.842,-73,28
00:00:36.887,-67,13
00:00:36.909,-80,29
00:00:36.932,-74,28
00:00:36.960,-71,24
00:00:36.992,-75,28
00:00:37.021,-65,32
00:00:37.066,-58,0
00:00:37.107,-74,14
00:00:37.134,-59,1
00:00:37.163,-72,7
00:00:37.192,-75,20
00:00:37.216,-67,8
00:00:37.245,-60,2
00:00:37.267,-70,7
00:00:37.297,-65,3
00:00:37.318,-71,24
00:00:37.363,-73,6
00:00:37.423,-83,22
00:00:37.446,-66,32
00:00:37.482,-82,30
00:00:37.518,-75,29
00:00:37.543,-77,21
00:00:37.585,-70,24
00:00:37.610,-64,3
00:00:37.640,-67,32
00:00:37.662,-61,2
00:00:37.685,-69,32
00:00:37.728,-74,20
00:00:37.753,-68,24
00:00:37.779,-66,34
00:00:37.817,-63,9
00:00:37.849,-74,16
00:00:37.871,-65,26
00:00:37.893,-72,16
00:00:37.925,-65,3
00:00:37.959,-81,22
00:00:37.988,-74,6
00:00:38.013,-67,36
00:00:38.043,-58,1
00:00:38.065,-72,21
00:00:38.114,-68,25
00:00:38.176,-66,13
00:00:38.207,-58,1
00:00:38.229,-64,11
00:00:38.252,-69,15
00:00:38.288,-66,27
00:00:38.331,-80,31
00:00:38.356,-69,34
00:00:38.383,-72,5
00:00:38.408,-68,28
00:00:38.431,-59,2
00:00:38.453,-65,12
00:00:38.489,-58,1
00:00:38.517,-78,22
00:00:38.550,-68,8
00:00:38.572,-58,1
00:00:38.594,-67,4
00:00:38.618,-70,24
00:00:38.648,-67,18
00:00:38.677,-79,30
00:00:38.699,-64,9
00:00:38.729,-67,27
00:00:38.756,-62,2
00:00:38.775,-66,19
00:00:38.796,-58,0
00:00:38.818,-71,16
00:00:38.841,-58,0
00:00:38.863,-74,23
00:00:38.886,-64,9
00:00:38.914,-73,32
00:00:38.944,-62,2
00:00:38.974,-72,24
00:00:38.997,-76,36
00:00:39.020,-79,23
00:00:39.044,-62,3
00:00:39.069,-72,16
00:00:39.115,-64,13
00:00:39.141,-62,3
00:00:39.166,-67,4
00:00:39.206,-73,22
00:00:39.229,-70,32
00:00:39.259,-67,27
00:00:39.302,-70,20
00:00:39.342,-68,34
00:00:39.370,-64,13
00:00:39.394,-67,27
00:00:39.437,-72,29
00:00:39.460,-69,5
00:00:39.491,-75,31
00:00:39.512,-58,0
00:00:39.555,-63,3
00:00:39.578,-69,5
00:00:39.601,-58,0
00:00:39.624,-68,34
00:00:39.670,-70,17
00:00:39.706,-58,0
00:00:39.730,-69,33
00:00:39.767,-67,8
00:00:39.788,-73,29
00:00:39.810,-68,17
00:00:39.849,-58,1
00:00:39.870,-67,27
00:00:39.898,-75,22
00:00:39.922,-64,3
00:00:39.957,-66,28
00:00:39.995,-63,9
00:00:40.019,-68,17
00:00:40.054,-71,20
00:00:40.086,-75,21
00:00:40.108,-68,18
00:00:40.140,-70,16
00:00:40.168,-66,8
00:00:40.190,-72,16
00:00:40.232,-76,30
00:00:40.273,-68,14
00:00:40.319,-66,8
00:00:40.340,-63,11
00:00:40.376,-72,20
00:00:40.405,-58,0
00:00:40.429,-64,9
00:00:40.465,-74,21
00:00:40.502,-65,13
00:00:40.526,-69,20
00:00:40.550,-71,24
00:00:40.572,-67,26
00:00:40.614,-76,23
00:00:40.644,-70,16
00:00:40.668,-65,19
00:00:40.691,-58,0
00:00:40.713,-73,29
00:00:40.741,-67,28
00:00:40.788,-69,14
00:00:40.809,-64,12
00:00:40.832,-69,20
00:00:40.874,-66,19
00:00:40.914,-58,0
00:00:40.949,-78,30
00:00:40.981,-58,1
00:00:41.005,-70,7
00:00:41.033,-66,19
00:00:41.106,-70,4
00:00:41.173,-63,10
00:00:41.203,-74,36
00:00:41.227,-70,29
00:00:41.256,-63,10
00:00:41.280,-69,20
00:00:41.308,-66,14
00:00:41.332,-70,4
00:00:41.366,-66,14
00:00:41.406,-68,28
00:00:41.438,-66,17
00:00:41.459,-70,34
00:00:41.497,-73,35
00:00:41.518,-66,8
00:00:41.545,-70,33
00:00:41.571,-64,9
00:00:41.600,-75,36
00:00:41.630,-58,0
00:00:41.653,-65,13
00:00:41.683,-72,5
00:00:41.719,-66,19
00:00:41.742,-73,16
00:00:41.769,-69,34
00:00:41.794,-71,7
00:00:41.824,-65,9
00:00:41.854,-71,7
00:00:41.885,-68,33
00:00:41.921,-59,2
00:00:41.943,-83,22
00:00:41.966,-67,25
00:00:42.034,-71,17
00:00:42.075,-75,16
00:00:42.107,-60,2
00:00:42.135,-66,9
00:00:42.173,-82,22
00:00:42.197,-72,24
00:00:42.231,-59,2
00:00:42.257,-70,29
00:00:42.294,-67,27
00:00:42.328,-70,6
00:00:42.360,-68,28
00:00:42.397,-74,16
00:00:42.425,-72,30
00:00:42.458,-69,25
00:00:42.485,-72,20
00:00:42.510,-67,26
00:00:42.533,-69,28
00:00:42.555,-61,3
00:00:42.578,-72,15
00:00:42.607,-66,13
00:00:42.637,-58,0
00:00:42.660,-75,21
00:00:42.690,-67,18
00:00:42.713,-70,32
00:00:42.741,-58,0
00:00:42.764,-66,13
00:00:42.801,-72,30
00:00:42.831,-68,19
00:00:42.885,-71,17
00:00:42.935,-73,24
00:00:42.985,-68,33
00:00:43.019,-65,9
00:00:43.040,-59,2
00:00:43.062,-64,11
00:00:43.085,-68,6
00:00:43.116,-73,30
00:00:43.158,-69,7
00:00:43.219,-62,3
00:00:43.241,-69,8
00:00:43.268,-66,13
00:00:43.299,-69,14
00:00:43.339,-67,18
00:00:43.360,-58,0
00:00:43.395,-67,18
00:00:43.429,-73,31
00:00:43.450,-70,34
00:00:43.481,-68,33
00:00:43.517,-71,20
00:00:43.541,-74,16
00:00:43.562,-62,3
00:00:43.589,-70,14
00:00:43.614,-72,31
00:00:43.650,-74,16
00:00:43.674,-58,0
00:00:43.696,-62,3
00:00:43.726,-58,1
00:00:43.750,-69,32
00:00:43.784,-78,22
00:00:43.808,-72,31
00:00:43.838,-74,29
00:00:43.874,-58,0
00:00:43.905,-64,11
00:00:43.927,-67,33
00:00:43.965,-72,24
00:00:43.987,-64,12
00:00:44.009,-78,22
