00:00:21.290,-64,5
00:00:21.390,-67,9
00:00:21.509,-70,29
00:00:21.592,-76,33
00:00:21.681,-66,25
00:00:21.786,-77,34
00:00:21.874,-63,14
00:00:22.001,-66,2
00:00:22.143,-73,34
00:00:22.240,-67,8
00:00:22.375,-63,24
00:00:22.501,-68,28
00:00:22.621,-65,27
00:00:22.763,-63,16
00:00:22.866,-80,33
00:00:22.957,-68,17
00:00:23.046,-65,5
00:00:23.164,-70,35
00:00:23.277,-74,32
00:00:23.396,-71,32
00:00:23.501,-67,9
00:00:23.613,-72,31
00:00:23.702,-67,22
00:00:23.814,-64,14
00:00:23.985,-66,0
00:00:24.120,-76,32
00:00:24.202,-62,14
00:00:24.291,-65,15
00:00:24.411,-62,26
00:00:24.494,-67,27
00:00:24.575,-71,6
00:00:24.665,-64,3
00:00:24.806,-71,30
00:00:24.896,-66,5
00:00:25.038,-63,13
00:00:25.142,-66,9
00:00:25.254,-76,34
00:00:25.336,-67,16
00:00:25.456,-65,4
00:00:25.583,-84,33
00:00:25.665,-65,11
00:00:25.806,-71,32
00:00:25.910,-66,23
00:00:25.999,-68,10
00:00:26.112,-71,0
00:00:26.201,-67,2
00:00:26.321,-64,13
00:00:26.410,-67,17
00:00:26.567,-62,12
00:00:26.694,-68,21
00:00:26.812,-64,15
00:00:26.962,-67,9
00:00:27.082,-64,4
00:00:27.246,-80,33
00:00:27.350,-62,12
00:00:27.455,-65,23
00:00:27.567,-70,29
00:00:27.686,-63,14
00:00:27.797,-68,5
00:00:27.917,-62,16
00:00:28.036,-70,29
00:00:28.141,-64,23
00:00:28.238,-68,3
00:00:28.342,-76,32
00:00:28.424,-62,16
00:00:28.536,-67,8
00:00:28.624,-65,4
00:00:28.760,-67,28
00:00:28.894,-64,22
00:00:29.021,-68,1
00:00:29.103,-63,15
00:00:29.222,-73,30
00:00:29.326,-65,27
00:00:29.416,-62,18
00:00:29.528,-66,2
00:00:29.663,-68,8
00:00:29.767,-62,16
00:00:29.908,-64,19
00:00:30.058,-68,5
00:00:30.170,-63,26
00:00:30.319,-67,28
00:00:30.446,-64,22
00:00:30.558,-71,7
00:00:30.647,-75,6
00:00:30.744,-65,27
00:00:30.914,-85,33
00:00:31.005,-68,1
00:00:31.117,-83,33
00:00:31.199,-63,26
00:00:31.341,-68,5
00:00:31.453,-75,6
00:00:31.550,-77,32
00:00:31.639,-65,20
00:00:31.744,-75,36
00:00:31.841,-63,26
00:00:31.960,-67,5
00:00:32.101,-75,36
00:00:32.213,-62,11
00:00:32.340,-65,27
00:00:32.490,-62,14
00:00:32.593,-73,35
00:00:32.676,-64,23
00:00:32.788,-62,16
00:00:32.907,-81,33
00:00:32.990,-62,18
00:00:33.087,-77,32
00:00:33.191,-63,12
00:00:33.288,-75,30
00:00:33.384,-65,27
00:00:33.556,-70,7
00:00:33.652,-66,20
00:00:33.750,-68,8
00:00:33.847,-66,17
00:00:34.004,-63,13
00:00:34.153,-67,8
00:00:34.264,-65,4
00:00:34.392,-75,35
00:00:34.481,-77,34
00:00:34.586,-63,11
00:00:34.675,-68,5
00:00:34.772,-71,7
00:00:34.862,-64,22
00:00:34.974,-75,36
00:00:35.056,-62,14
00:00:35.197,-64,4
00:00:35.302,-72,30
00:00:35.399,-64,20
00:00:35.518,-62,11
00:00:35.622,-83,33
00:00:35.704,-63,19
00:00:35.839,-76,32
00:00:35.921,-72,35
00:00:36.025,-65,20
00:00:36.130,-62,18
00:00:36.227,-69,0
00:00:36.331,-63,26
00:00:36.458,-68,8
00:00:36.547,-72,35
00:00:36.667,-69,0
00:00:36.770,-73,31
00:00:36.853,-63,11
00:00:37.002,-66,2
00:00:37.167,-79,33
00:00:37.249,-62,26
00:00:37.368,-65,25
00:00:37.532,-72,30
00:00:37.629,-66,21
00:00:37.771,-72,30
00:00:37.860,-65,27
00:00:37.994,-63,13
00:00:38.084,-75,6
00:00:38.174,-65,4
00:00:38.315,-75,34
00:00:38.420,-68,9
00:00:38.502,-62,14
00:00:38.621,-64,23
00:00:38.733,-68,0
00:00:38.845,-74,31
00:00:38.957,-67,25
00:00:39.061,-62,18
00:00:39.166,-64,24
00:00:39.263,-75,36
00:00:39.345,-62,13
00:00:39.434,-78,33
00:00:39.531,-64,19
00:00:39.621,-62,12
00:00:39.785,-65,27
00:00:39.911,-63,22
00:00:40.053,-61,16
00:00:40.195,-66,28
00:00:40.329,-64,22
00:00:40.516,-66,27
00:00:40.658,-77,31
00:00:40.755,-66,9
00:00:40.904,-68,28
00:00:41.008,-62,12
00:00:41.142,-75,31
00:00:41.224,-70,7
00:00:41.314,-66,2
00:00:41.411,-64,4
00:00:41.530,-78,35
00:00:41.620,-76,34
00:00:41.702,-64,23
00:00:41.799,-62,24
00:00:41.918,-79,33
00:00:42.000,-68,5
00:00:42.105,-66,25
00:00:42.224,-61,18
00:00:42.321,-79,36
00:00:42.410,-61,18
00:00:42.522,-65,20
00:00:42.701,-62,16
00:00:42.828,-65,27
00:00:42.946,-62,13
00:00:43.052,-68,7
00:00:43.164,-62,26
00:00:43.276,-65,20
00:00:43.401,-69,1
00:00:43.492,-66,3
00:00:43.625,-69,0
00:00:43.716,-67,5
00:00:43.865,-82,33
00:00:43.955,-62,16
00:00:44.096,-74,34
00:00:44.193,-62,26
00:00:44.320,-76,34
00:00:44.401,-65,27
00:00:44.522,-61,16
00:00:44.648,-68,5
00:00:44.745,-64,23
00:00:44.887,-79,36
00:00:44.969,-66,17
00:00:45.089,-74,35
00:00:45.186,-70,7
00:00:45.275,-65,17
00:00:45.409,-67,1
00:00:45.558,-61,18
00:00:45.678,-66,8
00:00:45.767,-62,16
00:00:45.894,-65,23
00:00:45.984,-75,31
00:00:46.066,-66,8
00:00:46.163,-64,23
00:00:46.282,-75,35
00:00:46.371,-64,24
00:00:46.498,-75,31
00:00:46.580,-64,22
00:00:46.707,-78,34
00:00:46.795,-62,19
00:00:46.901,-67,9
00:00:46.990,-80,35
00:00:47.080,-62,18
00:00:47.185,-76,31
00:00:47.267,-82,36
00:00:47.356,-61,12
00:00:47.476,-63,19
00:00:47.588,-68,21
00:00:47.699,-78,32
00:00:47.789,-65,2
00:00:47.900,-62,18
00:00:48.005,-65,23
00:00:48.117,-63,15
00:00:48.236,-68,28
00:00:48.318,-64,20
00:00:48.438,-69,7
00:00:48.535,-66,3
00:00:48.630,-64,4
00:00:48.766,-66,21
00:00:48.885,-62,24
00:00:48.975,-76,32
00:00:49.057,-66,25
00:00:49.176,-68,5
00:00:49.303,-66,25
00:00:49.430,-76,32
00:00:49.512,-67,1
00:00:49.654,-65,20
00:00:49.795,-63,15
00:00:49.952,-65,20
00:00:50.064,-79,36
00:00:50.176,-65,2
00:00:50.288,-62,24
00:00:50.414,-65,2
00:00:50.540,-62,24
00:00:50.653,-67,21
00:00:50.750,-72,30
00:00:50.838,-62,24
00:00:50.921,-77,34
00:00:51.026,-62,12
00:00:51.130,-67,5
00:00:51.227,-64,22
00:00:51.354,-68,28
00:00:51.466,-62,19
00:00:51.563,-75,33
00:00:51.668,-77,34
00:00:51.748,-62,11
00:00:51.869,-66,9
00:00:51.981,-68,8
00:00:52.078,-66,3
00:00:52.160,-61,14
00:00:52.287,-67,1
00:00:52.421,-65,20
00:00:52.533,-77,34
00:00:52.615,-62,19
00:00:52.742,-71,29
00:00:52.854,-77,35
00:00:52.981,-65,20
00:00:53.122,-62,11
00:00:53.241,-68,0
00:00:53.361,-63,13
00:00:53.443,-68,1
00:00:53.547,-77,32
00:00:53.637,-74,31
00:00:53.719,-64,10
00:00:53.823,-62,19
00:00:53.920,-65,2
00:00:54.010,-71,29
00:00:54.092,-67,5
00:00:54.189,-78,33
00:00:54.271,-62,11
00:00:54.368,-69,7
00:00:54.465,-66,8
00:00:54.599,-79,36
00:00:54.681,-63,19
00:00:54.800,-77,32
00:00:54.890,-64,23
00:00:55.024,-62,14
00:00:55.136,-67,0
00:00:55.248,-62,11
00:00:55.368,-75,35
00:00:55.450,-65,17
00:00:55.562,-61,12
00:00:55.658,-64,4
00:00:55.785,-67,8
00:00:55.927,-72,6
00:00:56.024,-68,0
00:00:56.136,-62,11
