00:00:25.480,-82,12
00:00:25.617,-80,34
00:00:25.706,-82,35
00:00:25.826,-85,21
00:00:25.953,-89,9
00:00:26.132,-84,0
00:00:26.303,-88,3
00:00:26.415,-92,7
00:00:26.526,-89,23
00:00:26.677,-80,11
00:00:26.766,-84,0
00:00:26.967,-88,30
00:00:27.087,-85,2
00:00:27.258,-92,24
00:00:27.384,-86,2
00:00:27.542,-93,14
00:00:27.646,-91,19
00:00:27.855,-89,8
00:00:27.967,-87,34
00:00:28.101,-82,25
00:00:28.228,-87,2
00:00:28.347,-82,1
00:00:28.489,-84,23
00:00:28.653,-86,18
00:00:28.788,-83,11
00:00:28.921,-86,36
00:00:29.041,-93,9
00:00:29.130,-85,27
00:00:29.287,-90,3
00:00:29.405,-81,0
00:00:29.496,-88,3
00:00:29.615,-79,11
00:00:29.697,-84,2
00:00:29.830,-87,19
00:00:29.929,-82,9
00:00:30.063,-84,22
00:00:30.219,-89,18
00:00:30.384,-83,4
00:00:30.570,-87,30
00:00:30.660,-85,2
00:00:30.764,-92,31
00:00:30.846,-86,7
00:00:30.988,-79,14
00:00:31.092,-91,22
00:00:31.219,-81,0
00:00:31.337,-91,22
00:00:31.450,-83,0
00:00:31.622,-90,32
00:00:31.734,-94,33
00:00:31.846,-87,7
00:00:31.988,-93,28
00:00:32.077,-91,10
00:00:32.219,-88,9
00:00:32.353,-84,27
00:00:32.473,-87,20
00:00:32.741,-94,23
00:00:32.868,-90,35
00:00:33.106,-84,12
00:00:33.256,-90,33
00:00:33.397,-84,11
00:00:33.532,-91,10
00:00:33.681,-88,24
00:00:33.837,-92,4
00:00:33.957,-89,10
00:00:34.128,-81,26
00:00:34.240,-89,20
00:00:34.457,-95,18
00:00:34.569,-88,8
00:00:34.703,-82,36
00:00:34.815,-88,21
00:00:34.926,-84,15
00:00:35.053,-81,0
00:00:35.187,-89,9
00:00:35.277,-82,33
00:00:35.367,-80,33
00:00:35.523,-84,10
00:00:35.673,-81,5
00:00:35.785,-85,32
00:00:35.911,-79,35
00:00:36.038,-86,32
00:00:36.180,-81,14
00:00:36.277,-87,10
00:00:36.389,-82,36
00:00:36.523,-89,9
00:00:36.627,-81,17
00:00:36.791,-83,5
00:00:36.925,-90,7
00:00:37.075,-97,6
00:00:37.172,-91,3
00:00:37.275,-95,25
00:00:37.388,-85,4
00:00:37.522,-89,21
00:00:37.657,-87,31
00:00:37.761,-79,34
00:00:37.881,-85,30
00:00:38.045,-79,11
00:00:38.142,-84,18
00:00:38.260,-81,34
00:00:38.373,-88,8
00:00:38.499,-97,6
00:00:38.619,-95,23
00:00:38.708,-88,3
00:00:38.804,-86,9
00:00:38.932,-79,1
00:00:39.052,-83,17
00:00:39.230,-88,13
00:00:39.327,-79,11
00:00:39.424,-82,17
00:00:39.559,-80,0
00:00:39.678,-92,26
00:00:39.760,-76,8
00:00:39.865,-87,26
00:00:39.969,-78,10
00:00:40.126,-84,12
00:00:40.275,-95,23
00:00:40.415,-86,20
00:00:40.528,-79,3
00:00:40.706,-85,12
00:00:40.812,-80,9
00:00:40.946,-82,6
00:00:41.132,-80,7
00:00:41.290,-82,5
00:00:41.407,-92,26
00:00:41.513,-84,20
00:00:41.661,-81,5
00:00:41.782,-83,4
00:00:41.961,-92,26
00:00:42.058,-83,9
00:00:42.214,-88,21
00:00:42.304,-86,29
00:00:42.498,-89,22
00:00:42.610,-87,24
00:00:42.752,-84,14
00:00:42.879,-91,13
00:00:43.012,-93,13
00:00:43.162,-87,0
00:00:43.303,-99,30
00:00:43.430,-92,23
00:00:43.550,-85,21
00:00:43.690,-88,13
00:00:43.863,-81,9
00:00:43.951,-89,10
00:00:44.072,-85,26
00:00:44.213,-91,23
00:00:44.324,-88,28
00:00:44.430,-93,17
00:00:44.527,-87,36
00:00:44.691,-85,11
00:00:44.855,-82,33
00:00:44.937,-87,22
00:00:45.049,-85,31
00:00:45.146,-81,12
00:00:45.288,-77,10
00:00:45.400,-88,28
00:00:45.504,-76,7
00:00:45.637,-83,21
00:00:45.780,-89,22
00:00:45.877,-82,18
00:00:45.996,-89,24
00:00:46.116,-78,9
00:00:46.228,-81,19
00:00:46.407,-77,10
